0,1,2
0.43496305,0.8699261,1.7398522
0.3251347,0.6502694,1.3005388
0.6317984,1.2635968,2.5271935
0.59591424,1.1918285,2.383657
0.4795285,0.959057,1.918114
0.23259187,0.46518373,0.93036747
0.15230072,0.30460143,0.60920286
0.13527286,0.27054572,0.54109144
0.24043238,0.48086476,0.9617295
0.85248846,1.7049769,3.4099538
0.66783786,1.3356757,2.6713514
0.34632206,0.6926441,1.3852882
0.24107009,0.48214018,0.96428037
0.82759285,1.6551857,3.3103714
0.138161,0.276322,0.552644
0.8431189,1.6862378,3.3724756
0.57059187,1.1411837,2.2823675
0.4117388,0.8234776,1.6469553
0.68410784,1.3682157,2.7364314
0.48984438,0.97968876,1.9593775
0.18210202,0.36420405,0.7284081
0.8151213,1.6302426,3.2604852
0.50439453,1.0087891,2.0175781
0.22706747,0.45413494,0.9082699
0.0654825,0.130965,0.26193
0.408992,0.817984,1.635968
0.9210634,1.8421268,3.6842537
0.14609563,0.29219127,0.58438253
0.26098794,0.5219759,1.0439517
0.7018559,1.4037118,2.8074236
0.9114417,1.8228834,3.6457667
0.12136078,0.24272156,0.48544312
0.6073008,1.2146016,2.4292033
0.2374118,0.4748236,0.9496472
0.0927515,0.185503,0.371006
0.5309778,1.0619556,2.1239111
0.006089151,0.012178302,0.024356604
0.33660662,0.67321324,1.3464265
0.8002796,1.6005592,3.2011185
0.52988535,1.0597707,2.1195414
0.76207584,1.5241517,3.0483034
0.58552504,1.1710501,2.3421001
0.14237863,0.28475726,0.5695145
0.3543169,0.7086338,1.4172676
0.34915566,0.6983113,1.3966227
0.25170404,0.5034081,1.0068161
0.3337937,0.6675874,1.3351748
0.8297419,1.6594838,3.3189676
0.270674,0.541348,1.082696
0.041006923,0.082013845,0.16402769
0.13747644,0.2749529,0.5499058
0.3430242,0.6860484,1.3720968
0.5464006,1.0928012,2.1856024
0.64374113,1.2874823,2.5749645
0.8294414,1.6588829,3.3177657
0.3573851,0.7147702,1.4295404
0.97183365,1.9436673,3.8873346
0.054000497,0.108000994,0.21600199
0.8852801,1.7705601,3.5411203
0.9455981,1.8911963,3.7823925
0.13349432,0.26698864,0.53397727
0.45110196,0.9022039,1.8044078
0.5944595,1.188919,2.377838
0.29044604,0.5808921,1.1617842
0.9532481,1.9064962,3.8129923
0.47025514,0.9405103,1.8810205
0.7855529,1.5711058,3.1422117
0.8046977,1.6093954,3.2187908
0.11997259,0.23994517,0.47989035
0.29538882,0.59077764,1.1815553
0.2514125,0.502825,1.00565
0.77439934,1.5487987,3.0975974
0.97210467,1.9442093,3.8884187
0.8971091,1.7942182,3.5884364
0.2545519,0.5091038,1.0182076
0.23974997,0.47949994,0.9589999
0.16107237,0.32214475,0.6442895
0.7952756,1.5905513,3.1811025
0.5292497,1.0584995,2.116999
0.30271584,0.6054317,1.2108634
0.13205677,0.26411355,0.5282271
0.30122882,0.60245764,1.2049153
0.5692425,1.138485,2.27697
0.6552685,1.310537,2.621074
0.7951175,1.590235,3.18047
0.33051747,0.66103494,1.3220699
0.9468183,1.8936366,3.7872732
0.45416784,0.9083357,1.8166714
0.49264717,0.98529434,1.9705887
0.9712569,1.9425138,3.8850276
0.6527431,1.3054862,2.6109724
0.60844207,1.2168841,2.4337683
0.07851535,0.1570307,0.3140614
0.80067503,1.6013501,3.2027001
0.953702,1.907404,3.814808
0.7261052,1.4522104,2.9044209
0.9438756,1.8877512,3.7755024
0.34343207,0.68686414,1.3737283
0.43098956,0.8619791,1.7239583
0.18915212,0.37830424,0.7566085
0.7736012,1.5472023,3.0944047
0.12450975,0.2490195,0.498039
0.72904706,1.4580941,2.9161882
0.44403398,0.88806796,1.7761359
0.93577373,1.8715475,3.743095
0.5621502,1.1243004,2.2486007
0.55085737,1.1017147,2.2034295
0.86316895,1.7263379,3.4526758
0.045990527,0.09198105,0.1839621
0.96049523,1.9209905,3.841981
0.16071028,0.32142055,0.6428411
0.9265876,1.8531752,3.7063503
0.833448,1.666896,3.333792
0.58626884,1.1725377,2.3450754
0.9761807,1.9523613,3.9047227
0.13841724,0.2768345,0.553669
0.042480707,0.084961414,0.16992283
0.28184152,0.56368303,1.1273661
0.22994506,0.45989013,0.91978025
0.2942137,0.5884274,1.1768548
0.5087824,1.0175648,2.0351295
0.40108615,0.8021723,1.6043446
0.6247942,1.2495884,2.4991767
0.85402864,1.7080573,3.4161146
0.33870745,0.6774149,1.3548298
0.31638283,0.63276565,1.2655313
0.11438507,0.22877014,0.45754027
0.3758604,0.7517208,1.5034416
0.13205606,0.26411211,0.52822423
0.6636935,1.327387,2.654774
0.13665009,0.27330017,0.54660034
0.4189824,0.8379648,1.6759295
0.26936674,0.5387335,1.077467
0.23526704,0.4705341,0.9410682
0.8572496,1.7144992,3.4289985
0.8898464,1.7796928,3.5593855
0.9434877,1.8869754,3.7739508
0.908157,1.816314,3.632628
0.47198957,0.94397914,1.8879583
0.46867245,0.9373449,1.8746898
0.5699002,1.1398004,2.2796009
0.41828537,0.83657074,1.6731415
0.09298664,0.18597329,0.37194657
0.24110949,0.48221898,0.96443796
0.42585212,0.85170424,1.7034085
0.062282383,0.12456477,0.24912953
0.81003034,1.6200607,3.2401214
0.46151346,0.9230269,1.8460538
0.45312524,0.9062505,1.812501
0.15074801,0.30149603,0.60299206
0.84983426,1.6996685,3.399337
0.3786745,0.757349,1.514698
0.5466193,1.0932386,2.1864772
0.5935798,1.1871597,2.3743193
0.3472798,0.6945596,1.3891191
0.17592043,0.35184085,0.7036817
0.8864688,1.7729377,3.5458753
0.37504262,0.75008523,1.5001705
0.116827786,0.23365557,0.46731114
0.49322754,0.9864551,1.9729102
0.9432986,1.8865972,3.7731943
0.8115304,1.6230608,3.2461216
0.31439918,0.62879837,1.2575967
0.4664731,0.9329462,1.8658924
0.35863626,0.7172725,1.434545
0.2480058,0.4960116,0.9920232
0.7781494,1.5562989,3.1125977
0.61257917,1.2251583,2.4503167
0.22565717,0.45131433,0.90262866
0.120809376,0.24161875,0.4832375
0.83933043,1.6786609,3.3573217
0.9057322,1.8114644,3.6229289
0.3059907,0.6119814,1.2239628
0.6236067,1.2472134,2.4944267
0.40819764,0.8163953,1.6327906
0.6669958,1.3339916,2.6679833
0.16867,0.33734,0.67468
0.16896373,0.33792746,0.6758549
0.8397735,1.679547,3.359094
0.48440152,0.96880305,1.9376061
0.19771808,0.39543617,0.79087234
0.6193848,1.2387697,2.4775393
0.53574675,1.0714935,2.142987
0.5651983,1.1303966,2.2607932
0.58136797,1.1627359,2.3254719
0.19480997,0.38961995,0.7792399
0.5506661,1.1013322,2.2026644
0.19305426,0.38610852,0.77221704
0.6848134,1.3696268,2.7392535
0.58722675,1.1744535,2.348907
0.088330746,0.17666149,0.35332298
0.039619565,0.07923913,0.15847826
0.058887064,0.11777413,0.23554826
0.8255226,1.6510452,3.3020904
0.72336495,1.4467299,2.8934598
0.10570723,0.21141446,0.4228289
0.58147335,1.1629467,2.3258934
0.39438468,0.78876936,1.5775387
0.6397538,1.2795076,2.5590153
0.5382884,1.0765768,2.1531537
0.69351125,1.3870225,2.774045
0.016097188,0.032194376,0.06438875
0.12062216,0.24124432,0.48248863
0.46215856,0.9243171,1.8486342
0.6994775,1.398955,2.79791
0.7681311,1.5362622,3.0725243
0.7959813,1.5919626,3.1839252
0.5956007,1.1912014,2.382403
0.56780195,1.1356039,2.2712078
0.85683584,1.7136717,3.4273434
0.12775475,0.2555095,0.511019
0.4096372,0.8192744,1.6385489
0.78646964,1.5729393,3.1458786
0.8739012,1.7478024,3.4956048
0.6760399,1.3520797,2.7041595
0.788346,1.576692,3.153384
0.026616454,0.05323291,0.10646582
0.3957572,0.7915144,1.5830288
0.41342372,0.82684743,1.6536949
0.92670363,1.8534073,3.7068145
0.83399063,1.6679813,3.3359625
0.93561345,1.8712269,3.7424538
0.4833308,0.9666616,1.9333231
0.76548785,1.5309757,3.0619514
0.2810378,0.5620756,1.1241512
0.4020055,0.804011,1.608022
0.34431005,0.6886201,1.3772402
0.8323954,1.6647907,3.3295815
0.5624763,1.1249526,2.249905
0.099934995,0.19986999,0.39973998
0.8339692,1.6679384,3.3358767
0.6111637,1.2223274,2.4446547
0.082665145,0.16533029,0.33066058
0.20026022,0.40052044,0.8010409
0.71220136,1.4244027,2.8488054
0.24221289,0.48442578,0.96885157
0.66102755,1.3220551,2.6441102
0.21480131,0.42960262,0.85920525
0.33116,0.66232,1.32464
0.5546095,1.109219,2.218438
0.063197255,0.12639451,0.25278902
0.7715513,1.5431026,3.0862052
0.5094639,1.0189278,2.0378556
0.5340998,1.0681996,2.1363993
0.15561312,0.31122625,0.6224525
0.13660794,0.2732159,0.5464318
0.5796837,1.1593674,2.318735
0.32755196,0.6551039,1.3102078
0.44676745,0.8935349,1.7870698
0.8277571,1.6555142,3.3110285
0.7455173,1.4910346,2.9820693
0.7814804,1.5629607,3.1259215
0.880162,1.760324,3.520648
0.2642377,0.5284754,1.0569508
0.3195184,0.6390368,1.2780735
0.29846996,0.5969399,1.1938798
0.034452677,0.06890535,0.1378107
0.9189096,1.8378192,3.6756384
0.7139898,1.4279796,2.8559592
0.29014224,0.5802845,1.160569
0.36745018,0.73490036,1.4698007
0.7704895,1.540979,3.081958
0.598602,1.197204,2.394408
0.9707631,1.9415262,3.8830523
0.16263878,0.32527757,0.65055513
0.41515684,0.8303137,1.6606274
0.53629744,1.0725949,2.1451898
0.58884037,1.1776807,2.3553615
0.40059632,0.80119264,1.6023853
0.25341028,0.50682056,1.0136411
0.22003603,0.44007206,0.8801441
0.15947902,0.31895804,0.6379161
0.7543982,1.5087965,3.017593
0.19815004,0.39630008,0.79260015
0.52369756,1.0473951,2.0947902
0.7318309,1.4636618,2.9273236
0.63063174,1.2612635,2.522527
0.7674259,1.5348518,3.0697036
0.6290896,1.2581792,2.5163584
0.83284754,1.6656951,3.3313901
0.31469917,0.62939835,1.2587967
0.80479175,1.6095835,3.219167
0.33993995,0.6798799,1.3597598
0.30036145,0.6007229,1.2014458
0.28872395,0.5774479,1.1548958
0.6957422,1.3914844,2.7829688
0.47933596,0.9586719,1.9173439
0.46461517,0.92923033,1.8584607
0.5813051,1.1626102,2.3252203
0.35946387,0.71892774,1.4378555
0.7273165,1.454633,2.909266
0.2712378,0.5424756,1.0849512
0.5119432,1.0238864,2.047773
0.044297576,0.08859515,0.1771903
0.70915896,1.4183179,2.8366358
0.115187585,0.23037517,0.46075034
0.057536066,0.11507213,0.23014426
0.25000632,0.50001264,1.0000253
0.16133028,0.32266057,0.64532113
0.586089,1.172178,2.344356
0.5186732,1.0373464,2.0746927
0.49279553,0.98559105,1.9711821
0.7229281,1.4458562,2.8917124
0.80163527,1.6032705,3.206541
0.674914,1.349828,2.699656
0.51393914,1.0278783,2.0557566
0.30478626,0.6095725,1.219145
0.8991302,1.7982605,3.596521
0.054290354,0.10858071,0.21716142
0.008526444,0.017052889,0.034105778
0.021453977,0.042907953,0.08581591
0.31775075,0.6355015,1.271003
0.5189632,1.0379264,2.0758529
0.09098643,0.18197286,0.36394572
0.30753195,0.6150639,1.2301278
0.8308678,1.6617357,3.3234713
0.11795044,0.23590088,0.47180176
0.13279611,0.26559222,0.53118443
0.3383091,0.6766182,1.3532364
0.44872874,0.8974575,1.794915
0.44996536,0.8999307,1.7998614
0.8011802,1.6023604,3.2047207
0.37276024,0.7455205,1.491041
0.431773,0.863546,1.727092
0.18982792,0.37965584,0.7593117
0.4752565,0.950513,1.901026
0.64080685,1.2816137,2.5632274
0.534488,1.068976,2.137952
0.20508778,0.41017556,0.8203511
0.110651195,0.22130239,0.44260478
0.78999954,1.5799991,3.1599982
0.3573336,0.7146672,1.4293344
0.71491104,1.4298221,2.8596442
0.09313083,0.18626165,0.3725233
0.57748705,1.1549741,2.3099482
0.8682247,1.7364494,3.4728987
0.80950046,1.6190009,3.2380018
0.7093603,1.4187206,2.8374412
0.39885545,0.7977109,1.5954218
0.05432892,0.10865784,0.21731567
0.66447437,1.3289487,2.6578975
0.81158274,1.6231655,3.246331
0.90575296,1.8115059,3.6230118
0.35444367,0.70888734,1.4177747
0.9997878,1.9995756,3.9991512
0.9961362,1.9922724,3.9845448
0.23978919,0.47957838,0.95915675
0.719082,1.438164,2.876328
0.8519291,1.7038583,3.4077165
0.76403135,1.5280627,3.0561254
0.36064035,0.7212807,1.4425614
0.6225353,1.2450706,2.4901412
0.8046299,1.6092598,3.2185197
0.63849396,1.2769879,2.5539758
0.6943562,1.3887124,2.7774248
0.37867594,0.7573519,1.5147038
0.03220725,0.0644145,0.128829
0.08523095,0.1704619,0.3409238
0.6042101,1.2084202,2.4168403
0.043799043,0.087598085,0.17519617
0.2989245,0.597849,1.195698
0.81729317,1.6345863,3.2691727
0.46906698,0.93813396,1.8762679
0.7650732,1.5301464,3.0602927
0.3967803,0.7935606,1.5871212
0.37640786,0.7528157,1.5056314
0.83696795,1.6739359,3.3478718
0.82807016,1.6561403,3.3122807
0.43243843,0.86487687,1.7297537
0.32819575,0.6563915,1.312783
0.50533366,1.0106673,2.0213346
0.8477835,1.695567,3.391134
0.30197442,0.60394883,1.2078977
0.02408868,0.04817736,0.09635472
0.09275478,0.18550956,0.37101912
0.016371489,0.032742977,0.065485954
0.18975043,0.37950087,0.75900173
0.26478624,0.5295725,1.059145
0.019091606,0.038183212,0.076366425
0.9177545,1.835509,3.671018
0.7608413,1.5216826,3.0433652
0.59013563,1.1802713,2.3605425
0.5409376,1.0818752,2.1637504
0.47967207,0.95934415,1.9186883
0.7312436,1.4624872,2.9249744
0.49300712,0.98601425,1.9720285
0.63465714,1.2693143,2.5386286
0.32653254,0.6530651,1.3061302
0.08433169,0.16866338,0.33732677
0.6785261,1.3570522,2.7141044
0.060120463,0.12024093,0.24048185
0.4092905,0.818581,1.637162
0.32386047,0.64772093,1.2954419
0.8079995,1.615999,3.231998
0.62533873,1.2506775,2.501355
0.927034,1.854068,3.708136
0.58391565,1.1678313,2.3356626
0.04597324,0.09194648,0.18389297
0.058919907,0.11783981,0.23567963
0.2927804,0.5855608,1.1711216
0.8128626,1.6257252,3.2514503
0.6855868,1.3711736,2.7423472
0.7567825,1.513565,3.02713
0.26286018,0.52572036,1.0514407
0.6013286,1.2026572,2.4053144
0.65768576,1.3153715,2.630743
0.4405086,0.8810172,1.7620344
0.24261951,0.48523903,0.97047806
0.1926701,0.3853402,0.7706804
0.71117574,1.4223515,2.844703
0.9076278,1.8152556,3.6305113
0.49789363,0.99578726,1.9915745
0.9323987,1.8647974,3.7295947
0.96854675,1.9370935,3.874187
0.08265215,0.1653043,0.3306086
0.7167686,1.4335372,2.8670745
0.9998106,1.9996212,3.9992423
0.1957525,0.391505,0.78301
0.3680362,0.7360724,1.4721448
0.74802715,1.4960543,2.9921086
0.4202482,0.8404964,1.6809928
0.58798236,1.1759647,2.3519294
0.108471334,0.21694267,0.43388534
0.19852674,0.39705348,0.79410696
0.10584164,0.21168327,0.42336655
0.09979057,0.19958115,0.3991623
0.717711,1.435422,2.870844
0.76988006,1.5397601,3.0795202
0.7924111,1.5848222,3.1696444
0.92469364,1.8493873,3.6987746
0.12862879,0.25725758,0.51451516
0.869703,1.739406,3.478812
0.6244166,1.2488332,2.4976664
0.24110585,0.4822117,0.9644234
0.048504174,0.09700835,0.1940167
0.76479924,1.5295985,3.059197
0.60459864,1.2091973,2.4183946
0.33134574,0.6626915,1.325383
0.85878676,1.7175735,3.435147
0.010980487,0.021960974,0.043921947
0.13675952,0.27351904,0.5470381
0.9956969,1.9913938,3.9827876
0.021123111,0.042246222,0.084492445
0.8382909,1.6765819,3.3531637
0.87456244,1.7491249,3.4982498
0.38233715,0.7646743,1.5293486
0.17696226,0.3539245,0.707849
0.149158,0.298316,0.596632
0.03653556,0.07307112,0.14614224
0.4595793,0.9191586,1.8383172
0.64578116,1.2915623,2.5831246
0.7784613,1.5569226,3.113845
0.23772019,0.47544038,0.95088077
0.07459015,0.1491803,0.2983606
0.9134183,1.8268366,3.6536732
0.9503357,1.9006714,3.8013427
0.019512117,0.039024234,0.07804847
0.8503182,1.7006364,3.4012728
0.38987374,0.7797475,1.559495
0.36862236,0.7372447,1.4744895
0.51415443,1.0283089,2.0566177
0.37971103,0.75942206,1.5188441
0.72875863,1.4575173,2.9150345
0.93320113,1.8664023,3.7328045
0.36973453,0.73946905,1.4789381
0.8639525,1.727905,3.45581
0.56255126,1.1251025,2.250205
0.83803034,1.6760607,3.3521214
0.5675417,1.1350834,2.2701669
0.16535425,0.3307085,0.661417
0.24956727,0.49913454,0.9982691
0.7264352,1.4528704,2.9057407
0.5650787,1.1301574,2.2603147
0.30154002,0.60308003,1.2061601
0.7956106,1.5912212,3.1824424
0.849043,1.698086,3.396172
0.99449956,1.9889991,3.9779983
0.897628,1.795256,3.590512
0.14488977,0.28977954,0.5795591
0.6982211,1.3964422,2.7928843
0.5915931,1.1831862,2.3663723
0.588848,1.177696,2.355392
0.0031431913,0.0062863827,0.012572765
0.23017502,0.46035004,0.9207001
0.21331137,0.42662275,0.8532455
0.8465351,1.6930702,3.3861403
0.19687009,0.39374018,0.78748035
0.9105303,1.8210607,3.6421213
0.5538615,1.107723,2.215446
0.41479713,0.82959425,1.6591885
0.9793262,1.9586524,3.9173048
0.02305764,0.04611528,0.09223056
0.37461597,0.74923193,1.4984639
0.9843784,1.9687568,3.9375136
0.6368119,1.2736238,2.5472476
0.24848461,0.49696922,0.99393845
0.820855,1.64171,3.28342
0.743074,1.486148,2.972296
0.8704042,1.7408084,3.4816167
0.9162484,1.8324968,3.6649935
0.14690411,0.29380822,0.58761644
0.6207593,1.2415186,2.4830372
0.007883847,0.015767694,0.031535387
0.83350235,1.6670047,3.3340094
0.7877838,1.5755676,3.1511352
0.11589754,0.23179507,0.46359015
0.91145736,1.8229147,3.6458294
0.39507455,0.7901491,1.5802982
0.46426988,0.92853975,1.8570795
0.38738495,0.7747699,1.5495398
0.57637256,1.1527451,2.3054903
0.8973721,1.7947443,3.5894885
0.30004978,0.60009956,1.2001991
0.7441214,1.4882427,2.9764855
0.022363663,0.044727325,0.08945465
0.5408492,1.0816984,2.1633968
0.59102225,1.1820445,2.364089
0.5939669,1.1879338,2.3758676
0.51949733,1.0389947,2.0779893
0.9556201,1.9112402,3.8224804
0.044650674,0.08930135,0.1786027
0.7328897,1.4657794,2.9315588
0.19999403,0.39998806,0.7999761
0.57946587,1.1589317,2.3178635
0.5714912,1.1429824,2.2859647
0.8650727,1.7301455,3.460291
0.14286476,0.28572953,0.57145905
0.06080246,0.12160492,0.24320984
0.5659959,1.1319917,2.2639835
0.048974454,0.09794891,0.19589782
0.5291899,1.0583798,2.1167595
0.12827468,0.25654936,0.5130987
0.14493406,0.28986812,0.57973623
0.57280993,1.1456199,2.2912397
0.80206484,1.6041297,3.2082593
0.9035457,1.8070914,3.6141827
0.62212455,1.2442491,2.4884982
0.6136636,1.2273272,2.4546545
0.42583126,0.8516625,1.703325
0.13047934,0.26095867,0.52191734
0.8888922,1.7777843,3.5555687
0.49150068,0.98300135,1.9660027
0.47533566,0.9506713,1.9013426
0.23255104,0.46510208,0.93020415
0.9591957,1.9183913,3.8367827
0.034266353,0.068532705,0.13706541
0.75200754,1.5040151,3.0080302
0.5017481,1.0034962,2.0069923
0.7136932,1.4273864,2.8547728
0.492298,0.984596,1.969192
0.23202604,0.46405208,0.92810416
0.58299285,1.1659857,2.3319714
0.92390275,1.8478055,3.695611
0.47984827,0.95969653,1.9193931
0.5490949,1.0981898,2.1963797
0.62346214,1.2469243,2.4938486
0.7914806,1.5829612,3.1659224
0.9714659,1.9429318,3.8858635
0.38037115,0.7607423,1.5214846
0.13807899,0.27615798,0.55231595
0.4808631,0.9617262,1.9234524
0.19879347,0.39758694,0.7951739
0.33570397,0.67140794,1.3428159
0.2996331,0.5992662,1.1985323
0.49435347,0.98870695,1.9774139
0.97391987,1.9478397,3.8956795
0.1887446,0.3774892,0.7549784
0.14170462,0.28340924,0.5668185
0.5654915,1.130983,2.261966
0.086885095,0.17377019,0.34754038
0.8385189,1.6770378,3.3540757
0.61210185,1.2242037,2.4484074
0.34164435,0.6832887,1.3665774
0.407207,0.814414,1.628828
0.94993263,1.8998653,3.7997305
0.7452821,1.4905642,2.9811285
0.031387508,0.062775016,0.12555003
0.34947288,0.69894576,1.3978915
0.8888329,1.7776659,3.5553317
0.9979149,1.9958298,3.9916596
0.10475826,0.20951653,0.41903305
0.11146319,0.22292638,0.44585276
0.33234948,0.66469896,1.3293979
0.9217425,1.843485,3.68697
0.6340115,1.268023,2.536046
0.33958483,0.67916965,1.3583393
0.18192142,0.36384284,0.7276857
0.75776756,1.5155351,3.0310702
0.48756343,0.97512686,1.9502537
0.49985743,0.99971485,1.9994297
0.865011,1.730022,3.460044
0.7769964,1.5539927,3.1079855
0.24097902,0.48195803,0.96391606
0.58590186,1.1718037,2.3436074
0.030369997,0.060739994,0.12147999
0.29464906,0.5892981,1.1785963
0.58209527,1.1641905,2.328381
0.15334827,0.30669653,0.61339307
0.0461455,0.092291,0.184582
0.018110812,0.036221623,0.07244325
0.16872501,0.33745003,0.67490005
0.4019947,0.8039894,1.6079788
0.93422055,1.8684411,3.7368822
0.9083898,1.8167796,3.6335592
0.3946048,0.7892096,1.5784192
0.4046498,0.8092996,1.6185992
0.6624876,1.3249753,2.6499505
0.05155945,0.1031189,0.2062378
0.60176504,1.2035301,2.4070601
0.49034268,0.98068535,1.9613707
0.8994283,1.7988566,3.5977132
0.28619337,0.57238674,1.1447735
0.5048638,1.0097276,2.0194552
0.39385593,0.78771186,1.5754237
0.6196967,1.2393934,2.4787867
0.0969767,0.1939534,0.3879068
0.5206151,1.0412302,2.0824604
0.10090387,0.20180774,0.40361547
0.4746896,0.9493792,1.8987584
0.57018995,1.1403799,2.2807598
0.83773834,1.6754767,3.3509533
0.48138678,0.96277356,1.9255471
0.77327687,1.5465537,3.0931075
0.9230382,1.8460764,3.6921527
0.4217872,0.8435744,1.6871488
0.054053366,0.10810673,0.21621346
0.6356703,1.2713406,2.5426812
0.5315367,1.0630734,2.1261468
0.31196368,0.62392735,1.2478547
0.6730689,1.3461378,2.6922755
0.051042914,0.10208583,0.20417166
0.2200259,0.4400518,0.8801036
0.4189093,0.8378186,1.6756372
0.9013506,1.8027012,3.6054025
0.4422264,0.8844528,1.7689056
0.28055072,0.56110144,1.1222029
0.48956752,0.97913504,1.9582701
0.86509025,1.7301805,3.460361
0.6462575,1.292515,2.58503
0.35322756,0.7064551,1.4129102
0.25892574,0.5178515,1.035703
0.12929106,0.25858212,0.51716423
0.35398543,0.70797086,1.4159417
0.56384844,1.1276969,2.2553937
0.65884435,1.3176887,2.6353774
0.51192003,1.0238401,2.0476801
0.43386137,0.86772275,1.7354455
0.14758354,0.2951671,0.5903342
0.2395966,0.4791932,0.9583864
0.038577974,0.07715595,0.1543119
0.31702,0.63404,1.26808
0.31144577,0.62289155,1.2457831
0.8374967,1.6749934,3.3499868
0.80459005,1.6091801,3.2183602
0.015850425,0.03170085,0.0634017
0.4061764,0.8123528,1.6247056
0.17742568,0.35485137,0.70970273
0.6801791,1.3603582,2.7207165
0.22118849,0.44237697,0.88475394
0.44444567,0.88889134,1.7777827
0.32096338,0.64192677,1.2838535
0.07752812,0.15505624,0.31011248
0.17245871,0.34491742,0.68983483
0.11122799,0.22245598,0.44491196
0.14287996,0.28575993,0.57151985
0.9667303,1.9334606,3.8669212
0.62857795,1.2571559,2.5143118
0.85131615,1.7026323,3.4052646
0.91371757,1.8274351,3.6548703
0.6907437,1.3814874,2.7629747
0.45099622,0.90199244,1.8039849
0.78961825,1.5792365,3.158473
0.35252237,0.70504475,1.4100895
0.16096866,0.32193732,0.64387465
0.39918303,0.79836607,1.5967321
0.19941372,0.39882743,0.79765487
0.037249207,0.074498415,0.14899683
0.19227731,0.38455462,0.76910925
0.270797,0.541594,1.083188
0.31045306,0.6209061,1.2418122
0.64868253,1.2973651,2.5947301
0.8811062,1.7622124,3.5244248
0.1998406,0.3996812,0.7993624
0.48766434,0.9753287,1.9506574
0.1447401,0.2894802,0.5789604
0.726055,1.45211,2.90422
0.6936991,1.3873982,2.7747965
0.25335157,0.50670314,1.0134063
0.51324433,1.0264887,2.0529773
0.9098047,1.8196094,3.6392188
0.10336095,0.2067219,0.4134438
